Animal,Date,Session,User,Exclude?,Ephys?,First World,Last World,Total Trials,Percent Correct,Total Rewards,Trial rate,Time Elapsed,Notes,
S20,210416,1,Navya,0,0,ymazeSurprise,ymazeSurprise,88,35,37,1.498098011,3532.092904,did worse today, but did lots of trials and inconsistent performance.
S17,210416,1,Steph,0,0,ymazeSurprise,ymazeSurprise,184,52.5,103,9.405053683,4795.345119,No recording today. Better than previous days but not great on update trials,
S19,210416,1,Steph,0,0,ymazeSurprise,ymazeSurprise,52,27.5,20,2.142430423,1459.900837,Bad bad ,
S19,210418,1,Steph,0,0,ymazeSurprise,ymazeSurprise,71,40,35,1.921281576,2242.057511,Not great but was trying. Doing a brief pause at 37 min,
S19,210418,2,Steph,0,0,ymazeSurprise,ymazeSurprise,52,47.5,23,1.891984656,1659.322991,hovered around 50 percent again,
S19,210418,1,Steph,0,0,ymazeSurprise,ymazeSurprise,125,67.5,103,2.657072862,2850.982778,Did really really well at the beginning. Switched to middle delay at 36 min and dropped off a bit after that,
S1,210419,1,Steph,0,0,ymazeSurprise,ymazeSurprise,51,30,21,0.868636352,3529.236119,,
S19,210419,1,Steph,0,0,ymazeSurprise,ymazeSurprise,86,67.5,43,2.373759469,2189.889156,Ugh rough day but FINALLY did better at the end,
S20,210420,1,Navya,0,0,ymazeLong,ymazeSurprise,86,57.5,51,1.469422346,3518.496368,little better than yesterday. still has lots of work to do. ,
S19,210420,1,Steph,0,0,ymazeLong,ymazeLong,52,7.5,12,2.629527401,1189.763552,horrible horrible,
S20,210421,1,Navya,0,0,ymazeLong,ymazeSurprise,119,55,71,127.4294587,3665.487631,promising improvement. give longer warm up time. ,
S20,210422,1,Navya,0,0,ymazeLong,ymazeSurprise,89,72.5,73,202.8644152,3637.830374,much better today. will continue on middle delay.,
S19,210422,1,Steph,0,0,ymazeLong,ymazeLong,25,48,14,2.774084136,561.9929465,think the bias correction was wonky need to fix,
S19,210422,2,Steph,0,0,ymazeLong,ymazeLong,56,5,3,3.036555245,1119.025055,horrible,
S20,210423,1,Navya,0,0,ymazeLong,ymazeSurprise,104,47.5,46,1.829246307,3417.219125,did worse than yesterday but got better after dip.,
S20,210425,1,Steph,0,0,ymazeLong,ymazeSurprise,150,85,123,53.40517318,3772.221504,Great job!! 85% most of the time,
S20,210426,1,Steph,0,0,ymazeLong,ymazeSurprise,133,67.5,97,324.6806087,3631.054452,Good job! First day trying the update he didn't get it but stayed above chance performance the whole tim estill,
S20,210427,1,Steph,0,0,ymazeLong,ymazeSurprise,134,67.5,103,2.317646079,3470.428244,Great job! Above chance on update with earlier delay for a bit fell off at very end but otherwise good,
S20,210428,1,Steph,0,0,ymazeLong,ymazeSurprise,130,55,100,2.406167934,3251.002279,Good job overall but fell off at the end. Did really well on update to start and had done a 5 min pre-behavior delay for recording habituation,
S20,210429,1,Steph,0,0,ymazeLong,ymazeSurprise,142,52.5,107,126.6556661,3670.951298,A 10 min pre behavior delay and overweight so he was doing fine but with a bit of side bias on the delay task but didn't really get the update trials,
S20,210430,1,Steph,0,0,ymazeLong,ymazeSurprise,133,62.5,100,2.41348357,3341.091707,Stayed above chance on task the whole time but did not do great on the update still at 10 min warmup pause,
S1,210502,1,Steph,0,0,ymazeLong,ymazeLong,0,0,0,0,10.7255147,,
S20,210502,1,Steph,0,0,ymazeLong,ymazeSurprise,188,80,142,12.08772603,4572.013036,Decent job overall was finally doing update trials well at the end but took a while to get there,
S20,210503,1,Steph,0,0,ymazeLong,ymazeSurprise,138,47.5,97,2.42388333,3426.756406,Did 15 min pre behavior and motor moving. Was doing excellent on the warmup but not so great on the update task. Will retry habituation tomorrow,
S20,210504,1,Steph,0,0,ymazeLong,ymazeSurprise,111,57.5,84,2.257757227,2967.747533,lasted longer on the normal task and did ok on a few update trials but got confused and fell off eventually,
S20,210505,1,Steph,0,0,ymazeLong,ymazeSurprise,163,85,136,202.3839086,3652.775818,Great job overall and with the 20 min delay with shielding. Did great on update too,
S20,210506,1,Steph,0,0,ymazeLong,ymazeSurprise,122,57.5,95,2.60191639,2846.388489,Not great today did really well with warmup but fell off pretty quickly into side bias,
S20,210507,1,Steph,0,0,ymazeLong,ymazeSurprise,67,82.5,55,2.690680207,1532.647799,Did decent at first but them got biased so doing a brief pause,
S20,210507,2,Steph,0,0,ymazeSurprise,ymazeSurprise,70,87.5,63,2.62741558,1599.278139,Awesome second session! Did very well on update too,
S20,210509,1,Steph,0,0,ymazeLong,ymazeSurprise,77,72.5,58,1.692792587,2770.47015,Good job overall! Above chance on update pausing at 45 min for a brief bit,
S20,210509,2,Steph,0,0,ymazeLong,ymazeSurprise,76,92.5,67,1.605056774,2854.599448,Great job! Did really really well ,
S20,210510,1,Steph,0,0,ymazeLong,ymazeSurprise,88,70,70,2.063489024,2568.544225,Great job! started falling off at end so did a pause but 100 percent on the update!,
S20,210510,2,Steph,0,0,ymazeLong,ymazeSurprise,27,40.74074074,12,1.805444418,907.3959852,Not so great session so stopped after 15 min to pull back up,
S20,210511,1,Steph,0,0,ymazeLong,ymazeSurprise,135,80,112,41.58601888,3804.951056,Great job,
S20,210511,2,Steph,0,0,ymazeSurprise,ymazeSurprise,67,65,51,1.866482433,2189.632774,good job didn't last as long but did ok,
S20,210511,5,Steph,0,0,ymazeLong,ymazeSurprise,99,77.5,80,2.13226122,2794.55889,Great job yet again!,
S20,210512,1,Steph,0,0,ymazeLong,ymazeSurprise,81,72.5,66,2.005816869,2517.487188,Good job overall above chance on update just got pretty biased around 35 or 40 min ibn,
S20,210512,2,Steph,0,0,ymazeLong,ymazeSurprise,54,57.5,36,1.750799613,1878.500144,Did not last very long but ok overall,
S20,210513,1,Steph,0,0,ymazeLong,ymazeSurprise,124,90,114,90.30660549,3690.236333,Great job,
S20,210513,2,Steph,0,0,ymazeSurprise,ymazeSurprise,3,66.66666667,2,1.514463123,152.5031563,dont use only a few trials,
S20,210513,4,Steph,0,0,ymazeLong,ymazeSurprise,32,62.5,20,1.917807946,1044.363045,Not great behavior took off pretty quick,
S20,210514,1,Steph,0,0,ymazeLong,ymazeSurprise,47,82.5,40,2.075747103,1460.062195,ok job but fell into bias quickly,
S20,210514,3,Steph,0,0,ymazeLong,ymazeSurprise,26,53.84615385,15,1.705477206,932.1938717,exclude bc I;m not sure he was getting rewards,
S20,210516,1,Steph,0,0,ymazeLong,ymazeSurprise,116,67.5,90,33.70704894,3814.174903,Good job in the task overall but not great on the update,
S20,210516,3,Steph,0,0,ymazeLong,ymazeSurprise,54,77.5,42,1.895462882,1712.546064,Better on update but developed a bias so stopped,
S23,210517,1,Navya,0,0,linear,linear,15,100,15,0.504144347,1871.10934,first day and did pretty well in terms of acclimation.,
S20,210517,1,Steph,0,0,ymazeLong,ymazeSurprise,53,57.5,35,1.29711209,2465.948129,not great fell off in percent correct once I got to the update task and below chance,
S20,210517,3,Steph,0,0,ymazeLong,ymazeSurprise,86,60,60,15.40776838,3952.704525,Much better session! Still biased but did the update trials well,
S23,210518,1,Navya,0,0,linear,linear,8,87.5,10,0.19165571,2915.195815,tried giving additional rewards but was not motivated. licking well though. ,
S20,210518,1,Steph,0,0,ymazeLong,ymazeSurprise,44,47.5,23,1.715384006,1555.260328,Not good really struggled with the warmup,
S20,210518,3,Steph,0,0,ymazeLong,ymazeSurprise,106,45,54,21414.14141,3617.858048,still not great behavior,
S23,210519,1,Navya,0,0,linear,linear,53,100,54,0.887785826,3586.56423,started off very slow and unmotivated. offered extra rewards. will continue linear maze. ,
S20,210519,1,Steph,0,0,ymazeLong,ymazeSurprise,6,100,6,2.170727736,234.2623242,bad first session aborted quickly,
S20,210519,3,Steph,0,0,ymazeLong,ymazeSurprise,137,67.5,104,5.629971172,5075.35163,Muchhh better second session and lasted for a while too,
S23,210520,1,Navya,0,0,linear,linear,146,100,147,2.437823669,3595.871188,amazing job. moving onto ymaze tommorow. ,
S20,210520,1,Steph,0,0,ymazeLong,ymazeSurprise,56,67.5,42,1.865148643,1810.606745,ok not great. Like was above chance on the main task but not on updates,
S20,210520,3,Steph,0,0,ymazeLong,ymazeSurprise,89,65,67,1.662550246,3222.61512,better overall than previous session but fell off eventually,
S23,210521,1,Navya,0,0,ymazeLong,ymazeShort,146,25,52,991.0623374,3618.928687,used linear long warmup. started to correct bias near end. ,
S20,210521,1,Steph,0,0,ymazeLong,ymazeSurprise,15,66.66666667,10,1.892493739,483.5492006,went in to bias so stopped pretty quickly and doing a pause,
S20,210521,3,Steph,0,0,ymazeLong,ymazeSurprise,65,65,49,1.569957929,2538.876657,slightly better than the first session but not the best,
S23,210524,1,Navya,0,0,linear,ymazeShort,67,62.5,43,506.1697305,3614.002332,did well and corrected side bias. will keep on short for one more day. ,
S23,210525,1,Navya,0,0,linear,ymazeShort,97,82.5,70,1.629131788,3578.560958,struggled at first but did better. medium maze tmr. ,
S23,210525,1,Steph,0,0,linear,linear,42,100,42,1.39517502,1902.476067,Good job first day! 42 trials in 30 min and got up to medium length,
S25,210525,1,Steph,0,0,linear,linear,19,94.73684211,18,0.573926807,1997.080126,Good job started picking it up at the end first day on the ball,
S23,210526,1,Navya,0,0,ymazeShort,ymazeLong,92,95,77,56.55563866,3782.147606,did great on ymazelong. hopefully more trials tommorow. ,
S25,210526,1,Steph,0,0,linear,linear,85,100,84,1.895159762,2708.890297,Good job! Ran faster today and got up to the long maze. no licks detected,
S23,210527,1,Navya,0,0,ymazeShort,ymazeLong,38,65.78947368,27,0.678975581,3761.533845,didnt do as well today. keep on ymazelong.,
S24,210527,1,Steph,0,0,linear,linear,78,100,78,1.586114315,3110.964256,Slightly better than yesterday but just very slow moving overall,
S25,210527,1,Steph,0,0,linear,linear,131,100,131,2.796495202,2825.193404,Good job licks recorded switch to ymazeShort tomorrow,
S23,210528,1,Navya,0,0,ymazeShort,ymazeLong,119,82.5,74,187.6971609,3748.211845,much better today. one more day on long maze before trying delay. ,
S24,210528,1,Steph,0,0,linear,ymazeShort,147,70,95,48.47325727,3894.754421,Good job overall maybe was getting better at the ymaze but hard to tell for sure,
S25,210528,1,Steph,0,0,linear,ymazeShort,191,67.5,114,32.30352915,3958.456478,Great job! seemed to be maybe getting it at the end and it was only the first day of the ymaze short,
S23,210531,1,Steph,0,0,ymazeLong,ymazeSurprise,87,60,61,1.53256975,3565.295148,Great job on the ymaze long and started maybe getting better at delay,
S24,210531,1,Steph,0,0,ymazeShort,ymazeShort,178,72.5,125,6798.217696,3611.453504,good job and did above chance on ymaze short for the first time,
S25,210531,1,Steph,0,0,ymazeShort,ymazeShort,205,87.5,118,192.3257341,3677.374217,Ok not great on ymaze short,
S23,210601,1,Navya,0,0,ymazeLong,ymazeLong,30,53.33333333,16,20.05727466,3697.659007,only did ymazelong. not very motivated.,
S25,210601,1,Steph,0,0,ymazeShort,ymazeShort,127,55,77,2.991873647,2566.279837,not great so paused after 42 min,
S24,210601,1,Steph,0,0,ymazeShort,ymazeShort,76,52.5,37,3.006941683,1517.253088,actually his first session need to rename. Doing a pause bc he was donig bad,
S24,210601,2,Steph,0,0,ymazeShort,ymazeShort,86,62.5,64,3.06011162290885,1702.9241703,better in second session but falling off at the end
S23,210602,1,Navya,0,0,ymazeLong,ymazeSurprise,23,65.2173913043478,17,0.415983408893605,3977.4839633,didnt do great, still not motivated on the ball.
S24,210602,1,Steph,0,0,ymazeShort,ymazeLong,136,32.5,88,2.4358557973368,3368.1301848,did well on the short ymaze so transitioned to long and didn't do so well in that
S25,210602,1,Steph,0,0,ymazeShort,ymazeShort,66,52.5,34,2.95359499499903,1368.1529288,not great first session maybe a tiny bit above chance so stopped after 20 min
S25,210602,2,Steph,0,0,ymazeShort,ymazeShort,138,65,69,3.23817859493554,2558.0973802,got up to 65 percent in the second session so seemed to be donig better
S23,210603,1,Navya,0,0,ymazeLong,ymazeSurprise,45,80,38,143.334925943622,3629.5177948,did better on delay and had high accuracy. did not complete many trials though. 
S24,210603,1,Steph,0,0,ymazeLong,ymazeLong,70,27.5,26,2.28501665613927,1851.2515071,not well in first session so did a pause
S24,210603,2,Steph,0,0,ymazeLong,ymazeLong,63,42.5,29,2.52754894618594,1510.362065,Closer to 50 percent in second session but really not great overall
S25,210603,1,Steph,0,0,ymazeShort,ymazeShort,227,85,144,69.4614443084455,3800.9146371,Good job some low bouts but ended at 85 percent correct
S23,210604,1,Navya,0,0,ymazeLong,ymazeSurprise,40,25,12,0.698582372612777,3450.4743502,very slow today. did not do well.
S24,210604,1,Steph,0,0,ymazeLong,ymazeLong,54,37.5,27,2.73961946347428,1187.5012498,did well at first and then completely dropped off
S24,210604,2,Steph,0,0,ymazeLong,ymazeLong,94,97.5,90,2.78693166236026,2025.4012327,awesome job in the second session pretty much at 100 percent!
S25,210604,1,Steph,0,0,ymazeShort,ymazeShort,224,77.5,177,68.5766767864888,3798.6420037,Slow start but ended up doing really well! Will switch to ymaze long on monday if he does well on short at the beginning
S23,210607,1,Navya,0,0,ymazeLong,ymazeLong,45,35,17,54.0216086434574,3727.6070612,not do well. very demotivated.
S24,210607,1,Steph,0,0,ymazeLong,ymazeLong,127,87.5,101,65.1309885037822,3722.3838261,great job got up to around 90 on the long ymaze looking good
S25,210607,1,Steph,0,0,ymazeShort,ymazeLong,202,75,175,22.9568063521407,4130.0230103,transitioned to the ymaze and he did really well
S23,210608,1,Navya,0,0,ymazeLong,ymazeLong,35,45.7142857142857,17,12.7820418398836,3798.8521538,did slightly better than yesterday but still not great.
S24,210608,1,Steph,0,0,ymazeLong,ymazeSurprise,97,52.5,71,2.02847957439571,2920.0259867,switched to delay today. Did ok at first but then kinda fell off so did a 10 min break at the end
S25,210608,1,Steph,0,0,ymazeLong,ymazeLong,174,97.5,168,63.8286164963959,3765.9149375,amazing job on ymazeLong like close to 100 percent the whole time
S23,210609,1,Navya,0,0,ymazeLong,ymazeSurprise,31,67.741935483871,22,0.517868697454425,3688.7277975,did much better today. still slow and staying on ball sometimes.
S24,210609,1,Steph,0,0,ymazeLong,ymazeSurprise,119,62.5,89,253.299276287782,3641.4118881,Decent job. Transitioned to delay again and he lasted decently long
S25,210609,1,Steph,0,0,ymazeLong,ymazeSurprise,98,65,81,2.35163032371311,2548.2321456,switched to laatest delay bc he was doing super well and he lasted like 20 min but then started spinning so taking a pause
S23,210610,1,Navya,0,0,ymazeLong,ymazeSurprise,11,81.8181818181818,9,0.232732648017964,4246.5930726,stll stuck on ball. accuracy still good.
S24,210610,1,Steph,0,0,ymazeSurprise,ymazeSurprise,40,12.5,7,1.29389749420577,1854.8986339,so so bad today.
S25,210610,1,Steph,0,0,ymazeLong,ymazeSurprise,136,80,108,76.9716921509626,3709.552326,good job on the latest delay little buddy!
S23,210611,1,Navya,0,0,ymazeLong,ymazeSurprise,24,54.1666666666667,15,4.05703515251917,3974.1028508,knows the task but wont move.
S24,210611,1,Steph,0,0,ymazeLong,ymazeLong,72,77.5,41,1.77508519998061,2462.8529492,Finallyyyy climbed up a bit after I moved the lick detector a little but then started falling off again at 41 min so did a pause
S25,210611,1,Steph,0,0,ymazeLong,ymazeSurprise,151,95,143,2.51875163329645,3601.3778467,Amazing job and I even moved him to the later delay
S23,210613,1,Steph,0,0,ymazeLong,ymazeLong,15,46.6666666666667,7,1.58735757875057,833.3866648,did a puase after 10 min bc he wasn't really trying
S23,210613,2,Steph,0,0,ymazeLong,ymazeSurprise,43,55,23,1.18443269805505,2180.6566354,slightly better in the second session and stayed above chance for 40 trials
S23,210614,1,Navya,0,0,ymazeLong,ymazeSurprise,5,60,3,0.456121145776318,1250.2777407,going to restart
S23,210614,1,Navya,0,0,ymazeLong,ymazeSurprise,10,50,6,0.2015815415814,3100.5619611,did not do well but that was expected.
S24,210614,1,Steph,0,0,ymazeLong,ymazeLong,54,60,28,1.72678342351868,1884.298855,bad at first. Changed bias correction and started doing ok. Then did bad again so took a pause
S24,210614,2,Steph,0,0,ymazeLong,ymazeLong,40,7.5,4,1.94074579626374,1253.433074,so bad in the second session 
S25,210614,1,Steph,0,0,ymazeSurprise,ymazeSurprise,134,90,110,97.0100629841454,3683.7571492,slow start but awesome job on later delay
S23,210615,1,Navya,0,0,ymazeSurprise,ymazeSurprise,6,33.3333333333333,2,0.11525816387982,3632.6509137,very slow only 6 trials. not good.
S24,210615,2,Steph,0,0,ymazeLong,ymazeSurprise,36,63.8888888888889,23,1.75744207560418,1255.6677878,did much much better on ymaze long but hated the transition to delay
S25,210615,1,Steph,0,0,ymazeSurprise,ymazeSurprise,140,72.5,90,30.2227851016061,3884.9886831,slow start bc went on delay to start but got a lot better eventually
S23,210616,1,Navya,0,0,ymazeSurprise,ymazeSurprise,1,0,1,0.161764309401202,1546.1803419,horrible.
S23,210616,2,Navya,0,0,ymazeSurprise,ymazeSurprise,5,20,1,0.180865404788834,1991.5306253,struggling to run and keep running back.
S27,210616,1,Tyler,0,0,linear,linear,41,100,41,1.34021017328482,1905.0541704,No licks recorded. A little awkward but did well. Good amount of trials.
S24,210616,1,Steph,0,0,ymazeLong,ymazeLong,38,71.0526315789474,28,1.64806569132019,1404.0562857,slow start but ended up doing ok then started freaking out. .think the reward moved so did a pause
S24,210616,2,Steph,0,0,ymazeLong,ymazeLong,71,40,34,2.41937270095702,1791.5853157,ok in second session for a bit but then fell off again
S25,210616,1,Steph,0,0,ymazeSurprise,ymazeSurprise,155,90,108,41.1440706085341,3827.1142236,really good job. Slowish start on the delay but got there eventually and ended up doing well on later too
S23,210617,1,Navya,0,0,ymazeSurprise,ymazeSurprise,55,15,12,0.919645808170802,3593.7703191,did better today but accuracy is not high.
S26,210617,1,Teema,0,0,linear,linear,18,100,19,0.622071081988969,1854.7693197,first day. a little awkward but licking for reward. no licks recorded. ok amount of trials. 
S27,210617,1,Tyler,0,0,linear,linear,39,100,48,2.00261709533228,1171.0911189,Started on short maze. Advanced to medium. Performing well. Noticed no reward delivered. Not sure how long.
S27,210617,2,Tyler,0,0,linear,linear,26,100,47,1.12664745106847,1411.4699787,Rewards fixed. Repairing in his face for the first few minutes. Licking well. Progressed but slightly lower motivation near the end.
S24,210617,1,Steph,0,0,ymazeLong,ymazeLong,59,42.5,28,1.59342608213436,2241.1818929,seemed to do ok for a bit and then just totally bad agian
S25,210617,1,Steph,0,0,ymazeSurprise,ymazeSurprise,95,47.5,58,2.32253868962367,2470.9288535,good job for a bit but fell off after about 40 min total so pausing
S23,210618,1,Navya,0,0,ymazeSurprise,ymazeSurprise,24,12.5,3,0.404533699061763,3564.2752779,heavy side bias but moving better overall.
S26,210618,1,Teema,0,0,linear,linear,72,100,73,1.59775190389522,2709.3543336,good job overall. switched to middle halfway through. no licks recorded
S27,210618,1,Tyler,0,0,linear,linear,91,100,107,1.51939524729827,3601.9783002,Paused for a long ti,e early  on. Around 30 mins. Moved well afterward though. Did not progress to long yet.
S24,210618,1,Steph,0,0,ymazeLong,ymazeLong,27,62.962962962963,18,1.02912094648635,1632.8824294,did really well for a min and then started to fall so doing a 10 min pause
S24,210618,2,Steph,0,0,ymazeLong,ymazeLong,69,57.5,41,1.7404947545524,2405.5049801,did ok not great in second session
S25,210618,1,Steph,0,0,ymazeLong,ymazeSurprise,120,45,80,2.56233320367453,2810.9789162,did decent but started falling off around 40 min so doing a pause
S23,210620,1,Steph,0,0,ymazeSurprise,ymazeSurprise,122,60,74,15.7425787290233,4075.1371151,overall decent session on latest delay arond 60 perceny
S24,210620,1,Steph,0,0,ymazeLong,ymazeLong,140,55,62,12.7961002361185,4293.7488475,did really good for parts of it and really bad for others
S25,210620,1,Steph,0,0,ymazeSurprise,ymazeSurprise,121,62.5,74,2.55457591048991,2852.9599074,ok job but really slow start again
S23,210621,1,Navya,0,0,ymazeSurprise,ymazeSurprise,19,57.8947368421053,13,0.323453530367605,3610.3428044,better than last week but still not doing enough. 
S26,210621,1,Teema,0,0,linear,linear,125,100,125,1591.34309357097,3610.1025624,he did good today and stayed straight most of the time. switched to long and kept him there longer to get him adjusted to turning. 89 body weight but still motivated. 
S27,210621,1,Tyler,0,0,linear,linear,17,100,17,2.93554746521232,349.0424155,Ended after 6 mins. Track wouldn't switch to long.
S27,210621,2,Tyler,0,0,linear,ymazeShort,163,12.5,87,201.404477027945,3656.0808506,Started on ymaze short. Ran well. Chose right side most every time.
S24,210621,1,Steph,0,0,ymazeLong,ymazeLong,53,40,24,1.73400003271698,1834.7554294,ugh s till bad
S24,210621,2,Steph,0,0,ymazeLong,ymazeLong,49,27.5,20,1.86309661866975,1580.3997743,still pretty bad tried only left trials
S25,210621,1,Steph,0,0,ymazeSurprise,ymazeSurprise,143,75,98,2.64180130205703,3262.5845641,Started on later delay right off the bat and he actually ended up doing well! Good job buddy
S23,210622,1,Navya,0,0,ymazeSurprise,ymazeSurprise,45,50,21,8.88844995308874,3907.4706727,better than usual. more trials and higher accuracy.
S26,210622,1,Teema,0,0,linear,ymazeShort,142,42.5,72,2.44016931109037,3498.4993994,did well for first time on ymaze. he ranged from 40 to 50 correct. was at 86 body weight
S27,210622,1,Tyler,0,0,ymazeShort,ymazeShort,159,10,28,303.957178359778,3643.9966498,Perfomred well at first but fell off. Complete bias to R. Continued to show intention of choosing other side so could still be lack of ball control.
S24,210622,1,Steph,0,0,ymazeLong,ymazeLong,122,57.5,63,17.3956026197968,4043.807604,always like just above or at chance on this not great
S25,210622,1,Steph,0,0,ymazeSurprise,ymazeSurprise,54,75,40,2.31700654196785,1419.9804399,did really well at first but then got super biased so did a pause
S25,210622,2,Steph,0,0,ymazeSurprise,ymazeSurprise,50,5,8,2.40479612539248,1271.3682292,horrible second session not sure what happened there
S23,210623,1,Navya,0,0,ymazeSurprise,ymazeSurprise,83,42.5,40,1.40059606893745,3561.0159233,more trials. finally seeing more motivation. 
S26,210623,1,Teema,0,0,ymazeShort,ymazeShort,170,35,71,2.86295216399888,3567.5223144,he did ok. startd off real good but then half way through only went right the whole time
S27,210623,1,Tyler,0,0,ymazeShort,ymazeShort,93,5,10,2.94860704738221,1898.6704215,Choosing R every time. Pausing halfway through to correct.
S27,210623,2,Tyler,0,0,ymazeShort,ymazeShort,59,5,14,2.86293805378442,1242.0888801,Did better at restart but regressed quickly. No improvement on bias.
S24,210623,1,Steph,0,0,ymazeLong,ymazeLong,150,70,98,35.3017317460629,3870.0767161,actually stayed above chance the whole time today! good job. Will try switching to delay maybe tomorrow
S25,210623,1,Steph,0,0,ymazeSurprise,ymazeSurprise,155,55,101,32.4897639775856,3895.0723686,good again and much better on later and middle delay
S26,210624,1,Teema,0,0,ymazeShort,ymazeShort,160,75,72,2.71856559417366,3538.2176218,he had a rough start but ended really well. he seems to be learning. was a few issues in beginning but all is good.
S27,210624,1,Tyler,0,0,ymazeShort,ymazeShort,186,22.5,58,847.959881467974,3629.6038659,Did well at exhibiting ball control. Working on accuracy. Showed lack of motivation later in the session.
S24,210624,1,Steph,0,0,ymazeLong,ymazeSurprise,105,32.5,64,2.15806859027081,2928.3162803,did so well on the ymaze long and just absolutely hated the delay
S25,210624,1,Steph,0,0,ymazeSurprise,ymazeSurprise,157,82.5,116,26.1221139500962,3965.8572278,did well overall. good job
S23,210625,1,Navya,0,0,ymazeSurprise,ymazeSurprise,39,23.0769230769231,9,28.2851237171971,3685.3640089,heavy side bias. maybe since skipped yesterday. 
S26,210625,1,Teema,0,0,ymazeShort,ymazeShort,190,90,147,581.870151082074,3628.1640767,he did good today. slightly underweight. had a moment of weakness but ended really good.
S27,210625,1,Tyler,0,0,ymazeShort,ymazeShort,110,25,44,3.05486962418161,2167.5718864,Did really well for around 20 mins. Then fell off. Doing a VR break to reinforce motivation.
S27,210625,2,Tyler,0,0,ymazeShort,ymazeShort,65,12.5,9,3.21569390551797,1219.1958852,Minimum correct after VR break. No improvement. 
S24,210625,1,Steph,0,0,ymazeLong,ymazeSurprise,88,42.5,57,2.01313187271974,2640.3005233,lasted longer today than previously on the latest delay
S25,210625,1,Steph,0,0,ymazeSurprise,ymazeSurprise,137,62.5,92,2.31559406114915,3571.2846859,decent job switched a little earlier and did well on middle delay
S23,210626,1,Steph,0,0,ymazeSurprise,ymazeSurprise,81,65,47,1.51876328917878,3236.9476015,got better on latest delay eventually just a bit slower overall and biased
S24,210626,1,Steph,0,0,ymazeLong,ymazeSurprise,80,47.5,46,1.92037408887251,2502.3883474,did ok on latest delay for a bit hovering around 60 but eventually fell aruond 40 again
S25,210626,1,Steph,0,0,ymazeSurprise,ymazeSurprise,139,67.5,88,2.50022109269255,3342.3145985,pretty good job considering it was on the middle delay the whole time
S23,210628,1,Navya,0,0,ymazeSurprise,ymazeSurprise,33,36.3636363636364,13,4.82090813248245,4134.7460046,did alright but not good enough to advance.
S26,210628,1,Teema,0,0,ymazeShort,ymazeShort,173,87.5,151,3.15779290354494,3299.4408029,he did well. was underweight. stayed above 75 most of time.
S27,210628,1,Tyler,0,0,ymazeShort,ymazeShort,98,25,34,3.16436622265083,1864.5021531,Performed decently but began declining. Performing VR break to motivate.
S27,210628,2,Tyler,0,0,ymazeShort,ymazeShort,65,32.5,31,3.28421882328966,1191.5117378,Was off and on over the final 20 mins. Overall exhibiting control and choice, but lacking consistency.
S24,210628,1,Steph,0,0,ymazeLong,ymazeSurprise,63,45,34,2.17195693319681,1764.0202588,wasn't doig great at latest delay so donig a brief pause
S24,210628,2,Steph,0,0,ymazeSurprise,ymazeSurprise,41,40,19,2.02671306686176,1214.3209822,did better in second session but then fell off again
S25,210628,1,Steph,0,0,ymazeSurprise,ymazeSurprise,157,70,109,48.0894402327896,3800.0826179,really good job overall! just struggled with bias a bit but overall really good
S23,210629,1,Navya,0,0,ymazeLong,ymazeSurprise,29,24.1379310344828,7,0.508695328042707,3476.347154,not good. not sure where to go.
S26,210629,1,Teema,0,0,ymazeShort,ymazeLong,155,97.5,138,276.802190606584,3638.5137969,he did good. underweight. switched tracks and still did well.
S27,210629,1,Tyler,0,0,ymazeShort,ymazeShort,109,72.5,72,3.18588467974308,2059.7593245,Performed well. Began to show distress on the ball so giving a short break.
S24,210629,1,Steph,0,0,ymazeLong,ymazeSurprise,48,50,27,2.16828120800367,1334.7736198,did really well on visual guided then developed bias on delay so did a pause
S24,210629,2,Steph,0,0,ymazeSurprise,ymazeSurprise,64,40,40,1.94410003609748,1977.1936966,Bad session maybe slightly better for a bit but overall not good
S25,210629,1,Steph,0,0,ymazeSurprise,ymazeSurprise,46,35,19,2.22024152366488,1247.2147933,doing a 10 min break because he is just struggling with bias today too
S25,210629,2,Steph,0,0,ymazeSurprise,ymazeSurprise,46,12.5,14,2.40857242341656,1169.0095821,horrible horrible not sure what happened
S23,210630,1,Navya,0,0,ymazeSurprise,ymazeSurprise,38,31.5789473684211,12,23.3601770455523,3700.4240098,no improvement 
S26,210630,1,Teema,0,0,ymazeLong,ymazeLong,172,100,157,2.89454109743497,3572.5785189,he did great. had a moment in the middle of session but got better
S27,210630,1,Tyler,0,0,ymazeShort,ymazeShort,208,75,171,3.48039877338254,3591.5918285,Performed very well today. Showed great control and decision-making. 
S24,210630,1,Steph,0,0,ymazeLong,ymazeSurprise,118,32.5,46,50.927557707109,3773.1316321,ugh fine on warmup but bad again on the rest
S25,210630,1,Steph,0,0,ymazeSurprise,ymazeSurprise,108,35,60,2.20449853781872,2946.9392161,much better than yesterday but fell off eventually so last 10 min with no vr
S23,210701,1,Navya,0,0,ymazeSurprise,ymazeSurprise,20,50,10,4.46854146806482,3873.7086944,higher accuracy but not enough trials.
S26,210701,1,Teema,0,0,ymazeLong,ymazeSurprise,92,97.5,75,2.57345296781599,2152.553626,had to stop because he moved lick detector. something scared him
S27,210701,1,Tyler,0,0,ymazeShort,ymazeLong,177,90,162,406.211750305998,3630.6718928,Did very well today. Advanced to YMaze long and showed no decline in performance.
